IL_DepartureDate,IL_ArrivalDate,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Day_of_Week_Departure,Day_of_Week_Arrival,DepartureCountry,ArrivalCountry,LegNumber,StartingPoint,EndingPoint,PaxCount
04-10-25,04-10-25,BKI,PEN,DOM,3,Yes,No,4,4,Malaysia,Malaysia,A0424,BKI,PEN,48
04-09-25,04-09-25,JFK,HND,INT,1,No,No,3,3,Indonesia,Japan,A0178,JFK,HND,150
09-12-25,09-12-25,KUL,LHR,INT,1,No,No,5,5,Malaysia,Thailand,A0024,KUL,LHR,201
09-20-25,09-20-25,CGK,JFK,INT,1,No,No,6,6,Indonesia,Indonesia,A0267,CGK,JFK,90
03-07-26,03-07-26,PEN,LHR,INT,3,Yes,No,6,6,Malaysia,Thailand,A0456,PEN,LHR,28
03-07-26,03-07-26,PEN,LHR,INT,3,Yes,No,6,6,Malaysia,Thailand,A0456,PEN,KUL,13
05-01-26,05-01-26,HND,CGK,INT,0,No,No,5,5,Japan,Indonesia,A0350,HND,CGK,136
05-01-26,05-01-26,HND,CGK,INT,0,No,No,5,5,Japan,Indonesia,A0350,HND,SYD,62
08-08-25,08-08-25,CGK,LHR,INT,2,No,No,5,5,Indonesia,Thailand,A0015,CGK,LHR,207
10-26-25,10-26-25,BKK,PEN,INT,1,No,No,7,7,Thailand,Malaysia,A0061,BKK,PEN,8
07-03-25,07-03-25,HND,BKK,INT,0,No,No,4,4,Japan,Thailand,A0406,HND,BKK,38
04-13-25,04-13-25,KUL,PEN,DOM,2,No,No,7,7,Malaysia,Malaysia,A0293,KUL,PEN,161
04-13-25,04-13-25,KUL,PEN,DOM,2,No,No,7,7,Malaysia,Malaysia,A0293,KUL,LHR,67
05-29-25,05-29-25,JFK,PEN,INT,2,No,No,4,4,Indonesia,Malaysia,A0448,JFK,PEN,11
12-28-25,12-28-25,SYD,PEN,INT,3,No,No,7,7,Philippines,Malaysia,A0183,SYD,PEN,161
06-26-25,06-26-25,SYD,LHR,INT,2,No,No,4,4,Philippines,Thailand,A0299,SYD,LHR,114
06-14-25,06-14-25,LHR,SYD,INT,0,No,No,6,6,Thailand,Philippines,A0123,LHR,SYD,97
06-14-25,06-14-25,LHR,SYD,INT,0,No,No,6,6,Thailand,Philippines,A0123,LHR,PEN,55
01-29-25,01-29-25,LHR,PEN,INT,0,Yes,No,3,3,Thailand,Malaysia,A0477,LHR,PEN,86
03-15-25,03-15-25,LHR,HND,INT,2,No,No,6,6,Thailand,Japan,A0127,LHR,HND,133
12-29-25,12-29-25,BKI,BKK,INT,3,No,No,1,1,Malaysia,Thailand,A0203,BKI,BKK,30
07-15-25,07-15-25,HND,LHR,INT,0,No,No,2,2,Japan,Thailand,A0357,HND,LHR,125
04-11-26,04-11-26,JFK,BKK,INT,1,No,No,6,6,Indonesia,Thailand,A0395,JFK,BKK,43
07-21-25,07-21-25,HND,KUL,INT,0,No,No,1,1,Japan,Malaysia,A0230,HND,KUL,206
02-20-26,02-20-26,KUL,SIN,INT,0,No,No,5,5,Malaysia,Singapore,A0364,KUL,SIN,77
02-20-26,02-20-26,KUL,SIN,INT,0,No,No,5,5,Malaysia,Singapore,A0364,KUL,LHR,21
11-19-25,11-19-25,HND,JFK,INT,2,No,No,3,3,Japan,Indonesia,A0251,HND,JFK,99
11-19-25,11-19-25,HND,JFK,INT,2,No,No,3,3,Japan,Indonesia,A0251,HND,CGK,30
09-05-25,09-05-25,PEN,CGK,INT,3,Yes,No,5,5,Malaysia,Indonesia,A0126,PEN,CGK,21
09-05-25,09-05-25,PEN,CGK,INT,3,Yes,No,5,5,Malaysia,Indonesia,A0126,PEN,SYD,8
04-14-26,04-14-26,SIN,BKI,INT,2,No,Yes,2,2,Singapore,Malaysia,A0401,SIN,BKI,223
02-14-26,02-15-26,BKK,SYD,INT,2,No,No,6,7,Thailand,Philippines,A0154,BKK,SYD,21
06-18-25,06-18-25,KUL,PEN,DOM,1,No,No,3,3,Malaysia,Malaysia,A0305,KUL,PEN,5
06-18-25,06-18-25,KUL,PEN,DOM,1,No,No,3,3,Malaysia,Malaysia,A0305,KUL,LHR,2
04-21-25,04-21-25,PEN,CGK,INT,3,No,No,1,1,Malaysia,Indonesia,A0329,PEN,CGK,203
03-17-25,03-17-25,LHR,HND,INT,3,No,No,1,1,Thailand,Japan,A0028,LHR,HND,67
06-28-25,06-28-25,SIN,BKI,INT,1,No,Yes,6,6,Singapore,Malaysia,A0401,SIN,BKI,181
02-09-26,02-09-26,PEN,HND,INT,3,No,No,1,1,Malaysia,Japan,A0220,PEN,HND,41
02-09-26,02-09-26,PEN,HND,INT,3,No,No,1,1,Malaysia,Japan,A0220,PEN,BKK,20
10-22-25,10-22-25,JFK,LHR,INT,1,No,No,3,3,Indonesia,Thailand,A0044,JFK,LHR,220
04-27-25,04-27-25,SIN,CGK,INT,0,Yes,No,7,7,Singapore,Indonesia,A0440,SIN,CGK,119
04-27-25,04-27-25,SIN,CGK,INT,0,Yes,No,7,7,Singapore,Indonesia,A0440,SIN,SYD,49
01-30-25,01-30-25,CGK,KUL,INT,3,No,No,4,4,Indonesia,Malaysia,A0016,CGK,KUL,77
08-14-25,08-14-25,CGK,HND,INT,3,No,No,4,4,Indonesia,Japan,A0070,CGK,HND,85
04-02-25,04-02-25,BKK,KUL,INT,2,No,No,3,3,Thailand,Malaysia,A0320,BKK,KUL,92
04-02-25,04-02-25,BKK,KUL,INT,2,No,No,3,3,Thailand,Malaysia,A0320,BKK,PEN,56
08-25-25,08-25-25,BKK,LHR,INT,3,No,No,1,1,Thailand,Thailand,A0313,BKK,LHR,226
09-07-25,09-07-25,HND,JFK,INT,3,No,No,7,7,Japan,Indonesia,A0407,HND,JFK,102
09-07-25,09-07-25,HND,JFK,INT,3,No,No,7,7,Japan,Indonesia,A0407,HND,CGK,36
03-17-26,03-17-26,SYD,BKI,INT,1,No,No,2,2,Philippines,Malaysia,A0254,SYD,BKI,79
05-05-26,05-05-26,CGK,PEN,INT,2,No,No,2,2,Indonesia,Malaysia,A0049,CGK,PEN,137
03-15-25,03-15-25,HND,BKI,INT,3,No,No,6,6,Japan,Malaysia,A0167,HND,BKI,158
06-15-26,06-15-26,PEN,HND,INT,3,Yes,No,1,1,Malaysia,Japan,A0036,PEN,HND,75
06-15-26,06-15-26,PEN,HND,INT,3,Yes,No,1,1,Malaysia,Japan,A0036,PEN,BKK,23
01-26-25,01-26-25,KUL,SYD,INT,1,Yes,No,7,7,Malaysia,Philippines,A0270,KUL,SYD,132
01-26-25,01-26-25,KUL,SYD,INT,1,Yes,No,7,7,Malaysia,Philippines,A0270,KUL,PEN,37
03-01-26,03-01-26,SIN,HND,INT,3,No,No,7,7,Singapore,Japan,A0366,SIN,HND,140
03-01-26,03-01-26,SIN,HND,INT,3,No,No,7,7,Singapore,Japan,A0366,SIN,BKK,71
02-05-25,02-05-25,SIN,BKI,INT,0,No,No,3,3,Singapore,Malaysia,A0166,SIN,BKI,69
12-22-25,12-22-25,JFK,CGK,INT,3,No,No,1,1,Indonesia,Indonesia,A0225,JFK,CGK,2
12-22-25,12-22-25,JFK,CGK,INT,3,No,No,1,1,Indonesia,Indonesia,A0225,JFK,SYD,0
03-07-26,03-07-26,KUL,LHR,INT,0,No,No,6,6,Malaysia,Thailand,A0135,KUL,LHR,176
05-22-25,05-22-25,BKI,LHR,INT,0,Yes,Yes,4,4,Malaysia,Thailand,A0012,BKI,LHR,42
05-22-25,05-22-25,BKI,LHR,INT,0,Yes,Yes,4,4,Malaysia,Thailand,A0012,BKI,KUL,27
06-29-26,06-29-26,BKK,BKI,INT,2,No,No,1,1,Thailand,Malaysia,A0262,BKK,BKI,131
03-22-26,03-22-26,SYD,CGK,INT,0,No,No,7,7,Philippines,Indonesia,A0124,SYD,CGK,196
03-28-26,03-28-26,LHR,HND,INT,0,No,No,6,6,Thailand,Japan,A0211,LHR,HND,138
03-28-26,03-28-26,LHR,HND,INT,0,No,No,6,6,Thailand,Japan,A0211,LHR,BKK,87
02-11-25,02-11-25,BKI,SYD,INT,0,No,No,2,2,Malaysia,Philippines,A0443,BKI,SYD,80
12-03-25,12-03-25,LHR,JFK,INT,0,No,No,3,3,Thailand,Indonesia,A0157,LHR,JFK,3
12-15-25,12-15-25,BKI,PEN,DOM,1,No,No,1,1,Malaysia,Malaysia,A0046,BKI,PEN,211
03-06-26,03-06-26,SIN,BKI,INT,1,No,No,5,5,Singapore,Malaysia,A0194,SIN,BKI,30
06-23-25,06-23-25,KUL,CGK,INT,3,No,No,1,1,Malaysia,Indonesia,A0431,KUL,CGK,50
05-30-26,05-30-26,KUL,LHR,INT,3,Yes,No,6,6,Malaysia,Thailand,A0026,KUL,LHR,32
02-25-26,02-25-26,CGK,BKK,INT,2,No,No,3,3,Indonesia,Thailand,A0280,CGK,BKK,186
07-03-25,07-03-25,SIN,BKI,INT,0,No,No,4,4,Singapore,Malaysia,A0169,SIN,BKI,89
09-01-25,09-01-25,LHR,PEN,INT,2,Yes,No,1,1,Thailand,Malaysia,A0276,LHR,PEN,43
09-01-25,09-01-25,LHR,PEN,INT,2,Yes,No,1,1,Thailand,Malaysia,A0276,LHR,LHR,15
06-17-25,06-17-25,PEN,JFK,INT,0,No,No,2,2,Malaysia,Indonesia,A0033,PEN,JFK,20
03-23-26,03-23-26,CGK,LHR,INT,2,No,No,1,1,Indonesia,Thailand,A0014,CGK,LHR,70
09-08-25,09-08-25,JFK,LHR,INT,2,No,No,1,1,Indonesia,Thailand,A0458,JFK,LHR,110
05-26-26,05-26-26,SYD,LHR,INT,2,No,No,2,2,Philippines,Thailand,A0021,SYD,LHR,222
08-05-25,08-05-25,PEN,BKI,DOM,2,No,No,2,2,Malaysia,Malaysia,A0051,PEN,BKI,116
02-07-25,02-07-25,LHR,KUL,INT,1,No,No,5,5,Thailand,Malaysia,A0283,LHR,KUL,42
04-06-26,04-06-26,BKI,JFK,INT,1,No,No,1,1,Malaysia,Indonesia,A0346,BKI,JFK,57
02-24-25,02-24-25,BKK,KUL,INT,2,No,No,1,1,Thailand,Malaysia,A0212,BKK,KUL,68
02-07-26,02-07-26,HND,SIN,INT,1,Yes,No,6,6,Japan,Singapore,A0106,HND,SIN,148
04-22-25,04-22-25,KUL,CGK,INT,2,No,No,2,2,Malaysia,Indonesia,A0052,KUL,CGK,221
01-01-26,01-01-26,KUL,BKK,INT,0,No,No,4,4,Malaysia,Thailand,A0243,KUL,BKK,40
03-20-25,03-20-25,PEN,SIN,INT,3,No,No,4,4,Malaysia,Singapore,A0150,PEN,SIN,144
01-12-26,01-12-26,BKI,BKK,INT,1,No,Yes,1,1,Malaysia,Thailand,A0060,BKI,BKK,182
02-14-26,02-14-26,SYD,HND,INT,1,No,No,6,6,Philippines,Japan,A0032,SYD,HND,201
08-04-25,08-04-25,SIN,CGK,INT,2,No,No,1,1,Singapore,Indonesia,A0496,SIN,CGK,185
08-04-25,08-04-25,SIN,CGK,INT,2,No,No,1,1,Singapore,Indonesia,A0496,SIN,SYD,51
04-20-25,04-20-25,JFK,KUL,INT,1,No,No,7,7,Indonesia,Malaysia,A0122,JFK,KUL,104
06-13-26,06-13-26,HND,JFK,INT,3,No,No,6,6,Japan,Indonesia,A0119,HND,JFK,218
07-29-25,07-29-25,BKK,SYD,INT,0,No,No,2,2,Thailand,Philippines,A0154,BKK,SYD,104
12-01-25,12-01-25,PEN,SIN,INT,1,No,No,1,1,Malaysia,Singapore,A0245,PEN,SIN,229
02-02-25,02-02-25,BKI,PEN,DOM,1,No,No,7,7,Malaysia,Malaysia,A0114,BKI,PEN,227
06-15-26,06-15-26,BKK,JFK,INT,2,No,No,1,1,Thailand,Indonesia,A0185,BKK,JFK,2
04-18-26,04-18-26,PEN,CGK,INT,3,Yes,No,6,6,Malaysia,Indonesia,A0329,PEN,CGK,161
06-03-26,06-03-26,JFK,LHR,INT,3,Yes,No,3,3,Indonesia,Thailand,A0246,JFK,LHR,236
11-07-25,11-07-25,JFK,BKI,INT,0,Yes,No,5,5,Indonesia,Malaysia,A0308,JFK,BKI,33
06-08-25,06-08-25,LHR,CGK,INT,1,No,No,7,7,Thailand,Indonesia,A0300,LHR,CGK,131
03-12-25,03-12-25,BKK,SIN,INT,2,No,No,3,3,Thailand,Singapore,A0139,BKK,SIN,104
03-12-25,03-12-25,JFK,BKK,INT,1,Yes,No,3,3,Indonesia,Thailand,A0395,JFK,BKK,127
08-26-25,08-26-25,SIN,JFK,INT,1,No,No,2,2,Singapore,Indonesia,A0324,SIN,JFK,145
08-26-25,08-26-25,SIN,JFK,INT,1,No,No,2,2,Singapore,Indonesia,A0324,SIN,CGK,81
02-08-25,02-08-25,KUL,BKI,DOM,0,No,No,6,6,Malaysia,Malaysia,A0066,KUL,BKI,158
09-18-25,09-18-25,BKI,BKK,INT,3,No,No,4,4,Malaysia,Thailand,A0268,BKI,BKK,150
09-18-25,09-18-25,BKI,BKK,INT,3,No,No,4,4,Malaysia,Thailand,A0268,BKI,JFK,74
04-18-25,04-18-25,LHR,BKI,INT,0,Yes,No,5,5,Thailand,Malaysia,A0404,LHR,BKI,176
04-18-25,04-18-25,LHR,BKI,INT,0,Yes,No,5,5,Thailand,Malaysia,A0404,LHR,BKK,51
05-12-25,05-12-25,BKI,PEN,DOM,1,No,No,1,1,Malaysia,Malaysia,A0177,BKI,PEN,24
05-12-25,05-12-25,BKI,PEN,DOM,1,No,No,1,1,Malaysia,Malaysia,A0177,BKI,LHR,14
02-20-25,02-20-25,CGK,BKK,INT,1,No,No,4,4,Indonesia,Thailand,A0284,CGK,BKK,218
07-07-25,07-07-25,PEN,SYD,INT,3,No,No,1,1,Malaysia,Philippines,A0487,PEN,SYD,150
07-07-25,07-07-25,PEN,SYD,INT,3,No,No,1,1,Malaysia,Philippines,A0487,PEN,PEN,43
04-11-26,04-11-26,BKI,CGK,INT,1,Yes,No,6,6,Malaysia,Indonesia,A0241,BKI,CGK,200
10-15-25,10-15-25,LHR,PEN,INT,3,No,No,3,3,Thailand,Malaysia,A0477,LHR,PEN,185
04-04-25,04-04-25,BKK,CGK,INT,0,Yes,No,5,5,Thailand,Indonesia,A0265,BKK,CGK,0
12-18-25,12-18-25,CGK,JFK,INT,2,No,No,4,4,Indonesia,Indonesia,A0244,CGK,JFK,38
06-22-26,06-22-26,LHR,CGK,INT,0,No,No,1,1,Thailand,Indonesia,A0128,LHR,CGK,64
06-25-25,06-25-25,LHR,PEN,INT,3,Yes,No,3,3,Thailand,Malaysia,A0317,LHR,PEN,44
03-07-26,03-07-26,LHR,HND,INT,1,No,No,6,6,Thailand,Japan,A0175,LHR,HND,186
03-07-26,03-07-26,LHR,HND,INT,1,No,No,6,6,Thailand,Japan,A0175,LHR,BKK,54
11-11-25,11-11-25,BKK,LHR,INT,1,Yes,No,2,2,Thailand,Thailand,A0279,BKK,LHR,12
06-02-25,06-02-25,KUL,LHR,INT,2,No,No,1,1,Malaysia,Thailand,A0339,KUL,LHR,110
06-02-25,06-02-25,KUL,LHR,INT,2,No,No,1,1,Malaysia,Thailand,A0339,KUL,KUL,55
06-29-26,06-29-26,SYD,PEN,INT,1,No,No,1,1,Philippines,Malaysia,A0335,SYD,PEN,56
03-18-25,03-18-25,KUL,SYD,INT,2,Yes,Yes,2,2,Malaysia,Philippines,A0298,KUL,SYD,188
07-26-25,07-26-25,BKI,CGK,INT,3,Yes,No,6,6,Malaysia,Indonesia,A0438,BKI,CGK,170
06-23-26,06-23-26,PEN,BKI,DOM,0,No,Yes,2,2,Malaysia,Malaysia,A0075,PEN,BKI,137
03-28-26,03-28-26,CGK,BKI,INT,1,No,No,6,6,Indonesia,Malaysia,A0384,CGK,BKI,22
11-28-25,11-28-25,CGK,LHR,INT,3,No,No,5,5,Indonesia,Thailand,A0373,CGK,LHR,216
08-16-25,08-16-25,PEN,SYD,INT,3,No,No,6,6,Malaysia,Philippines,A0208,PEN,SYD,77
08-16-25,08-16-25,PEN,SYD,INT,3,No,No,6,6,Malaysia,Philippines,A0208,PEN,PEN,27
06-27-25,06-27-25,LHR,SIN,INT,3,Yes,No,5,5,Thailand,Singapore,A0492,LHR,SIN,181
03-13-26,03-13-26,KUL,SYD,INT,1,No,No,5,5,Malaysia,Philippines,A0298,KUL,SYD,198
04-14-26,04-14-26,HND,SIN,INT,3,No,No,2,2,Japan,Singapore,A0333,HND,SIN,24
04-14-26,04-14-26,HND,SIN,INT,3,No,No,2,2,Japan,Singapore,A0333,HND,LHR,8
01-23-25,01-23-25,JFK,LHR,INT,1,No,No,4,4,Indonesia,Thailand,A0222,JFK,LHR,206
06-25-26,06-25-26,BKK,KUL,INT,2,Yes,No,4,4,Thailand,Malaysia,A0320,BKK,KUL,70
06-25-26,06-25-26,BKK,KUL,INT,2,Yes,No,4,4,Thailand,Malaysia,A0320,BKK,PEN,44
12-23-25,12-23-25,SYD,BKI,INT,1,No,No,2,2,Philippines,Malaysia,A0254,SYD,BKI,36
05-05-25,05-05-25,SYD,PEN,INT,2,Yes,No,1,1,Philippines,Malaysia,A0498,SYD,PEN,88
05-05-25,05-05-25,SYD,PEN,INT,2,Yes,No,1,1,Philippines,Malaysia,A0498,SYD,LHR,26
03-17-26,03-17-26,SIN,LHR,INT,1,No,No,2,2,Singapore,Thailand,A0405,SIN,LHR,237
12-16-25,12-16-25,BKK,BKI,INT,0,No,No,2,2,Thailand,Malaysia,A0310,BKK,BKI,46
07-15-25,07-15-25,BKK,KUL,INT,0,No,No,2,2,Thailand,Malaysia,A0273,BKK,KUL,1
05-22-25,05-22-25,JFK,SIN,INT,1,No,No,4,4,Indonesia,Singapore,A0415,JFK,SIN,52
06-23-25,06-23-25,SIN,BKI,INT,0,No,No,1,1,Singapore,Malaysia,A0476,SIN,BKI,59
03-13-26,03-13-26,BKK,KUL,INT,2,No,No,5,5,Thailand,Malaysia,A0273,BKK,KUL,61
01-23-25,01-23-25,PEN,JFK,INT,3,No,No,4,4,Malaysia,Indonesia,A0236,PEN,JFK,133
04-22-26,04-22-26,SIN,SYD,INT,0,No,Yes,3,3,Singapore,Philippines,A0105,SIN,SYD,51
04-22-26,04-22-26,SIN,SYD,INT,0,No,Yes,3,3,Singapore,Philippines,A0105,SIN,PEN,27
02-19-26,02-19-26,HND,SYD,INT,2,Yes,No,4,4,Japan,Philippines,A0412,HND,SYD,224
08-25-25,08-26-25,LHR,CGK,INT,3,Yes,No,1,2,Thailand,Indonesia,A0290,LHR,CGK,139
01-07-25,01-07-25,HND,PEN,INT,2,Yes,No,2,2,Japan,Malaysia,A0170,HND,PEN,70
02-25-26,02-25-26,HND,JFK,INT,1,No,No,3,3,Japan,Indonesia,A0251,HND,JFK,150
02-25-26,02-25-26,HND,JFK,INT,1,No,No,3,3,Japan,Indonesia,A0251,HND,CGK,82
12-21-25,12-21-25,LHR,BKI,INT,1,No,No,7,7,Thailand,Malaysia,A0214,LHR,BKI,153
04-24-25,04-24-25,KUL,PEN,DOM,2,No,No,4,4,Malaysia,Malaysia,A0136,KUL,PEN,231
03-01-26,03-01-26,SIN,BKI,INT,1,No,No,7,7,Singapore,Malaysia,A0008,SIN,BKI,219
05-24-25,05-24-25,CGK,SYD,INT,1,No,No,6,6,Indonesia,Philippines,A0394,CGK,SYD,92
11-18-25,11-18-25,BKI,SYD,INT,1,Yes,No,2,2,Malaysia,Philippines,A0443,BKI,SYD,210
02-09-25,02-09-25,HND,SYD,INT,1,No,No,7,7,Japan,Philippines,A0040,HND,SYD,197
02-12-25,02-12-25,BKK,SYD,INT,3,Yes,No,3,3,Thailand,Philippines,A0459,BKK,SYD,82
12-24-25,12-24-25,CGK,LHR,INT,3,No,No,3,3,Indonesia,Thailand,A0304,CGK,LHR,3
02-08-26,02-08-26,LHR,CGK,INT,2,No,No,7,7,Thailand,Indonesia,A0158,LHR,CGK,130
02-08-26,02-08-26,LHR,CGK,INT,2,No,No,7,7,Thailand,Indonesia,A0158,LHR,SYD,56
09-07-25,09-07-25,PEN,SYD,INT,0,No,No,7,7,Malaysia,Philippines,A0393,PEN,SYD,64
09-07-25,09-07-25,PEN,SYD,INT,0,No,No,7,7,Malaysia,Philippines,A0393,PEN,PEN,33
05-10-26,05-10-26,LHR,HND,INT,2,Yes,No,7,7,Thailand,Japan,A0175,LHR,HND,58
05-10-26,05-10-26,LHR,HND,INT,2,Yes,No,7,7,Thailand,Japan,A0175,LHR,BKK,38
01-04-25,01-04-25,LHR,SYD,INT,3,No,No,6,6,Thailand,Philippines,A0352,LHR,SYD,90
02-01-26,02-01-26,CGK,SYD,INT,2,Yes,No,7,7,Indonesia,Philippines,A0394,CGK,SYD,67
11-30-25,11-30-25,CGK,PEN,INT,3,Yes,Yes,7,7,Indonesia,Malaysia,A0155,CGK,PEN,151
03-16-26,03-16-26,PEN,SIN,INT,2,Yes,No,1,1,Malaysia,Singapore,A0410,PEN,SIN,126
03-16-26,03-16-26,PEN,SIN,INT,2,Yes,No,1,1,Malaysia,Singapore,A0410,PEN,LHR,39
11-24-25,11-24-25,JFK,SIN,INT,1,No,No,1,1,Indonesia,Singapore,A0386,JFK,SIN,63
05-01-25,05-01-25,BKI,PEN,DOM,3,No,No,4,4,Malaysia,Malaysia,A0133,BKI,PEN,57
04-26-26,04-26-26,JFK,SYD,INT,2,Yes,No,7,7,Indonesia,Philippines,A0228,JFK,SYD,79
04-26-26,04-26-26,JFK,SYD,INT,2,Yes,No,7,7,Indonesia,Philippines,A0228,JFK,PEN,27
01-11-25,01-11-25,SIN,LHR,INT,2,Yes,No,6,6,Singapore,Thailand,A0486,SIN,LHR,37
08-19-25,08-19-25,SYD,HND,INT,3,No,No,2,2,Philippines,Japan,A0398,SYD,HND,196
01-06-25,01-06-25,LHR,PEN,INT,1,No,No,1,1,Thailand,Malaysia,A0477,LHR,PEN,114
05-18-26,05-18-26,JFK,PEN,INT,0,Yes,No,1,1,Indonesia,Malaysia,A0408,JFK,PEN,149
02-06-26,02-06-26,JFK,HND,INT,0,Yes,No,5,5,Indonesia,Japan,A0178,JFK,HND,108
02-05-26,02-05-26,BKI,SYD,INT,3,No,No,4,4,Malaysia,Philippines,A0271,BKI,SYD,64
12-12-25,12-12-25,BKI,PEN,DOM,0,No,No,5,5,Malaysia,Malaysia,A0302,BKI,PEN,79
12-12-25,12-12-25,BKI,PEN,DOM,0,No,No,5,5,Malaysia,Malaysia,A0302,BKI,LHR,28
03-22-25,03-22-25,KUL,BKI,DOM,2,No,No,6,6,Malaysia,Malaysia,A0066,KUL,BKI,74
09-22-25,09-22-25,KUL,BKK,INT,0,No,No,1,1,Malaysia,Thailand,A0243,KUL,BKK,135
07-18-25,07-18-25,BKK,JFK,INT,3,No,No,5,5,Thailand,Indonesia,A0185,BKK,JFK,167
05-31-25,05-31-25,HND,SYD,INT,2,No,No,6,6,Japan,Philippines,A0412,HND,SYD,31
08-28-25,08-28-25,BKK,PEN,INT,1,Yes,No,4,4,Thailand,Malaysia,A0433,BKK,PEN,97
07-12-25,07-12-25,BKK,SIN,INT,2,Yes,No,6,6,Thailand,Singapore,A0442,BKK,SIN,118
11-17-25,11-17-25,CGK,SIN,INT,0,No,No,1,1,Indonesia,Singapore,A0252,CGK,SIN,209
10-08-25,10-08-25,CGK,HND,INT,0,No,No,3,3,Indonesia,Japan,A0403,CGK,HND,191
04-13-26,04-13-26,JFK,PEN,INT,1,No,No,1,1,Indonesia,Malaysia,A0408,JFK,PEN,235
11-27-25,11-27-25,SIN,BKI,INT,1,Yes,No,4,4,Singapore,Malaysia,A0331,SIN,BKI,28
11-27-25,11-27-25,SIN,BKI,INT,1,Yes,No,4,4,Singapore,Malaysia,A0331,SIN,BKK,16
12-20-25,12-20-25,SYD,BKK,INT,2,No,No,6,6,Philippines,Thailand,A0321,SYD,BKK,95
12-20-25,12-20-25,SYD,BKK,INT,2,No,No,6,6,Philippines,Thailand,A0321,SYD,JFK,60
06-01-26,06-01-26,BKK,BKI,INT,1,No,No,1,1,Thailand,Malaysia,A0474,BKK,BKI,123
06-01-26,06-01-26,BKK,BKI,INT,1,No,No,1,1,Thailand,Malaysia,A0474,BKK,BKK,64
01-26-26,01-26-26,SYD,HND,INT,2,No,No,1,1,Philippines,Japan,A0398,SYD,HND,200
07-31-25,07-31-25,SIN,SYD,INT,0,Yes,No,4,4,Singapore,Philippines,A0147,SIN,SYD,100
07-31-25,07-31-25,SIN,SYD,INT,0,Yes,No,4,4,Singapore,Philippines,A0147,SIN,PEN,48
01-06-25,01-06-25,SIN,JFK,INT,3,No,No,1,1,Singapore,Indonesia,A0064,SIN,JFK,81
01-06-25,01-06-25,SIN,JFK,INT,3,No,No,1,1,Singapore,Indonesia,A0064,SIN,CGK,32
05-27-25,05-27-25,PEN,SIN,INT,0,No,No,2,2,Malaysia,Singapore,A0180,PEN,SIN,53
05-27-25,05-27-25,PEN,SIN,INT,0,No,No,2,2,Malaysia,Singapore,A0180,PEN,LHR,24
10-23-25,10-23-25,LHR,BKI,INT,0,No,No,4,4,Thailand,Malaysia,A0362,LHR,BKI,174
06-27-26,06-27-26,BKK,SIN,INT,1,No,No,6,6,Thailand,Singapore,A0247,BKK,SIN,80
09-25-25,09-25-25,JFK,KUL,INT,2,No,No,4,4,Indonesia,Malaysia,A0162,JFK,KUL,18
08-27-25,08-27-25,CGK,PEN,INT,0,No,Yes,3,3,Indonesia,Malaysia,A0328,CGK,PEN,150
08-27-25,08-27-25,CGK,PEN,INT,0,No,Yes,3,3,Indonesia,Malaysia,A0328,CGK,LHR,82
08-14-25,08-14-25,BKK,LHR,INT,0,No,No,4,4,Thailand,Thailand,A0371,BKK,LHR,144
04-02-26,04-02-26,BKI,LHR,INT,0,No,No,4,4,Malaysia,Thailand,A0012,BKI,LHR,122
04-02-26,04-02-26,BKI,LHR,INT,0,No,No,4,4,Malaysia,Thailand,A0012,BKI,KUL,49
09-07-25,09-07-25,BKK,SIN,INT,2,Yes,No,7,7,Thailand,Singapore,A0057,BKK,SIN,198
03-14-26,03-14-26,SYD,JFK,INT,1,No,No,6,6,Philippines,Indonesia,A0274,SYD,JFK,219
01-26-25,01-26-25,JFK,KUL,INT,2,No,No,7,7,Indonesia,Malaysia,A0162,JFK,KUL,82
03-26-25,03-26-25,CGK,HND,INT,1,Yes,No,3,3,Indonesia,Japan,A0019,CGK,HND,18
04-28-25,04-28-25,JFK,LHR,INT,3,No,No,1,1,Indonesia,Thailand,A0222,JFK,LHR,62
03-03-26,03-03-26,SIN,SYD,INT,0,No,No,2,2,Singapore,Philippines,A0109,SIN,SYD,209
11-24-25,11-24-25,BKI,PEN,DOM,2,No,No,1,1,Malaysia,Malaysia,A0133,BKI,PEN,33
06-28-25,06-28-25,CGK,BKI,INT,0,No,No,6,6,Indonesia,Malaysia,A0330,CGK,BKI,171
04-08-25,04-08-25,SIN,PEN,INT,2,Yes,No,2,2,Singapore,Malaysia,A0120,SIN,PEN,146
07-15-25,07-15-25,SIN,BKI,INT,0,No,No,2,2,Singapore,Malaysia,A0242,SIN,BKI,94
07-15-25,07-15-25,SIN,BKI,INT,0,No,No,2,2,Singapore,Malaysia,A0242,SIN,BKK,44
12-02-25,12-02-25,JFK,LHR,INT,3,No,No,2,2,Indonesia,Thailand,A0246,JFK,LHR,190
06-22-25,06-22-25,BKK,PEN,INT,0,No,No,7,7,Thailand,Malaysia,A0370,BKK,PEN,160
01-09-25,01-09-25,BKI,BKK,INT,2,No,No,4,4,Malaysia,Thailand,A0010,BKI,BKK,115
01-09-25,01-09-25,BKI,BKK,INT,2,No,No,4,4,Malaysia,Thailand,A0010,BKI,JFK,39
09-17-25,09-17-25,SIN,SYD,INT,3,Yes,No,3,3,Singapore,Philippines,A0217,SIN,SYD,219
