IL_DepartureDate,IL_ArrivalDate,Day_of_Week_Departure,Day_of_Week_Arrival,LegNumber,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Jan_Dep,Jan_Arr,Feb_Dep,Feb_Arr,Mar_Dep,Mar_Arr,Apr_Dep,Apr_Arr,May_Dep,May_Arr,Jun_Dep,Jun_Arr,Jul_Dep,Jul_Arr,Aug_Dep,Aug_Arr,Sep_Dep,Sep_Arr,Oct_Dep,Oct_Arr,Nov_Dep,Nov_Arr,Dec_Dep,Dec_Arr,TotalDepPax,TotalArrPax,DepartureCountry,ArrivalCountry
12-20-25,12-20-25,6,6,A0361,PEN,BKI,DOM,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,233,233,233,Malaysia,Malaysia
05-20-26,05-20-26,3,3,A0211,LHR,HND,INT,2,No,No,0,0,0,0,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,Thailand,Japan
01-18-25,01-18-25,6,6,A0330,CGK,BKI,INT,2,No,No,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,Indonesia,Malaysia
10-18-25,10-18-25,6,6,A0133,BKI,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,98,98,Malaysia,Malaysia
01-19-25,01-19-25,7,7,A0272,PEN,SYD,INT,3,Yes,No,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,Malaysia,Philippines
04-06-26,04-06-26,1,1,A0187,LHR,SYD,INT,1,No,No,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,Thailand,Philippines
02-25-26,02-25-26,3,3,A0075,PEN,BKI,DOM,0,No,No,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,Malaysia,Malaysia
06-22-25,06-22-25,7,7,A0246,JFK,LHR,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Indonesia,Thailand
03-27-26,03-27-26,5,5,A0124,SYD,CGK,INT,2,No,No,0,0,0,0,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,236,Philippines,Indonesia
10-07-25,10-07-25,2,2,A0001,HND,BKI,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,198,198,Japan,Malaysia
05-14-26,05-14-26,4,4,A0379,LHR,BKK,INT,3,No,No,0,0,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,Thailand,Thailand
05-07-25,05-07-25,3,3,A0383,JFK,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,Indonesia,Philippines
08-31-25,08-31-25,7,7,A0358,LHR,KUL,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,0,0,0,0,0,0,0,0,163,163,Thailand,Malaysia
03-20-25,03-20-25,4,4,A0353,SIN,KUL,INT,3,Yes,No,0,0,0,0,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215,Singapore,Malaysia
04-13-25,04-13-25,7,7,A0403,CGK,HND,INT,1,No,No,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,Indonesia,Japan
08-05-25,08-05-25,2,2,A0211,LHR,HND,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,72,72,Thailand,Japan
06-10-26,06-10-26,3,3,A0039,CGK,BKI,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,178,178,Indonesia,Malaysia
07-23-25,07-23-25,3,3,A0270,KUL,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,134,134,Malaysia,Philippines
05-07-26,05-07-26,4,4,A0039,CGK,BKI,INT,2,No,No,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,Indonesia,Malaysia
12-25-25,12-25-25,4,4,A0341,SYD,KUL,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184,184,184,Philippines,Malaysia
03-14-25,03-14-25,5,5,A0372,BKK,HND,INT,1,No,No,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,Thailand,Japan
05-29-25,05-29-25,4,4,A0053,BKK,SYD,INT,1,Yes,No,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,Thailand,Philippines
11-26-25,11-26-25,3,3,A0076,PEN,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,56,56,Malaysia,Japan
05-09-25,05-09-25,5,5,A0443,BKI,SYD,INT,0,Yes,No,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,Malaysia,Philippines
05-03-26,05-03-26,7,7,A0103,LHR,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,Thailand,Philippines
02-12-26,02-12-26,4,4,A0369,SIN,JFK,INT,2,Yes,No,0,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,138,Singapore,Indonesia
01-31-25,01-31-25,5,5,A0499,PEN,LHR,INT,1,No,No,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,Malaysia,Thailand
11-29-25,11-29-25,6,6,A0208,PEN,SYD,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,35,35,Malaysia,Philippines
04-07-25,04-07-25,1,1,A0485,PEN,BKI,DOM,2,No,No,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,Malaysia,Malaysia
03-09-25,03-09-25,7,7,A0066,KUL,BKI,DOM,0,No,No,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,Malaysia,Malaysia
01-12-26,01-13-26,1,2,A0444,SIN,SYD,INT,0,No,No,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,Singapore,Philippines
05-02-25,05-02-25,5,5,A0360,SIN,BKI,INT,2,Yes,No,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,Singapore,Malaysia
01-13-25,01-13-25,1,1,A0181,LHR,SIN,INT,0,No,No,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,214,Thailand,Singapore
04-17-26,04-18-26,5,6,A0035,SIN,CGK,INT,1,No,No,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,Singapore,Indonesia
01-16-25,01-16-25,4,4,A0277,HND,SIN,INT,3,No,No,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,Japan,Singapore
01-27-25,01-27-25,1,1,A0048,JFK,LHR,INT,0,No,No,182,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,Indonesia,Thailand
08-31-25,08-31-25,7,7,A0137,KUL,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,125,125,Malaysia,Thailand
10-23-25,10-23-25,4,4,A0181,LHR,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,240,240,Thailand,Singapore
04-21-25,04-21-25,1,1,A0279,BKK,LHR,INT,1,No,No,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,Thailand,Thailand
01-20-26,01-20-26,2,2,A0476,SIN,BKI,INT,1,No,No,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,103,Singapore,Malaysia
03-05-25,03-05-25,3,3,A0288,CGK,KUL,INT,0,No,No,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,Indonesia,Malaysia
06-25-25,06-25-25,3,3,A0357,HND,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,95,95,Japan,Thailand
12-27-25,12-27-25,6,6,A0291,BKK,SIN,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,191,191,Thailand,Singapore
08-04-25,08-04-25,1,1,A0305,KUL,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0,0,0,0,0,0,0,0,206,206,Malaysia,Malaysia
03-20-25,03-20-25,4,4,A0410,PEN,SIN,INT,3,No,No,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,Malaysia,Singapore
09-19-25,09-19-25,5,5,A0478,SYD,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,0,0,0,0,0,0,240,240,Philippines,Singapore
04-16-26,04-16-26,4,4,A0281,BKK,KUL,INT,0,No,No,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,145,Thailand,Malaysia
04-20-25,04-20-25,7,7,A0057,BKK,SIN,INT,3,Yes,No,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,108,Thailand,Singapore
12-26-25,12-26-25,5,5,A0153,JFK,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,137,137,Indonesia,Indonesia
08-07-25,08-07-25,4,4,A0266,HND,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,178,178,Japan,Thailand
07-21-25,07-21-25,1,1,A0062,HND,BKK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,126,126,Japan,Thailand
03-16-26,03-16-26,1,1,A0308,JFK,BKI,INT,1,Yes,No,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,Indonesia,Malaysia
03-26-25,03-26-25,3,3,A0040,HND,SYD,INT,0,No,No,0,0,0,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,Japan,Philippines
01-30-25,01-30-25,4,4,A0230,HND,KUL,INT,3,Yes,No,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,Japan,Malaysia
04-01-26,04-01-26,3,3,A0148,HND,PEN,INT,0,Yes,No,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,Japan,Malaysia
06-22-26,06-22-26,1,1,A0355,LHR,SYD,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,94,94,Thailand,Philippines
05-29-25,05-29-25,4,4,A0029,BKI,HND,INT,2,No,Yes,0,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,Malaysia,Japan
08-06-25,08-06-25,3,3,A0157,LHR,JFK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,109,109,Thailand,Indonesia
04-19-26,04-19-26,7,7,A0327,HND,KUL,INT,2,Yes,No,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,Japan,Malaysia
08-15-25,08-15-25,5,5,A0053,BKK,SYD,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,90,90,Thailand,Philippines
05-22-26,05-22-26,5,5,A0127,LHR,HND,INT,0,No,No,0,0,0,0,0,0,0,0,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,Thailand,Japan
04-22-26,04-22-26,3,3,A0210,SYD,KUL,INT,1,Yes,No,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,Philippines,Malaysia
06-16-25,06-16-25,1,1,A0486,SIN,LHR,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,74,74,Singapore,Thailand
06-10-25,06-10-25,2,2,A0026,KUL,LHR,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,176,176,Malaysia,Thailand
05-18-25,05-18-25,7,7,A0271,BKI,SYD,INT,0,No,No,0,0,0,0,0,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,Malaysia,Philippines
02-02-26,02-02-26,1,1,A0453,BKK,CGK,INT,2,No,No,0,0,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,171,Thailand,Indonesia
07-12-25,07-12-25,6,6,A0145,BKI,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,119,119,Malaysia,Japan
02-08-26,02-08-26,7,7,A0083,JFK,PEN,INT,3,No,No,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,Indonesia,Malaysia
02-25-26,02-25-26,3,3,A0262,BKK,BKI,INT,0,Yes,No,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,Thailand,Malaysia
05-24-25,05-24-25,6,6,A0497,JFK,HND,INT,3,Yes,No,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,Indonesia,Japan
10-24-25,10-24-25,5,5,A0062,HND,BKK,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,0,0,0,0,152,152,Japan,Thailand
02-15-25,02-15-25,6,6,A0147,SIN,SYD,INT,1,Yes,No,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,Singapore,Philippines
06-12-25,06-12-25,4,4,A0266,HND,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,53,53,Japan,Thailand
12-29-25,12-29-25,1,1,A0435,LHR,CGK,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,Thailand,Indonesia
01-18-26,01-18-26,7,7,A0280,CGK,BKK,INT,0,Yes,No,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,Indonesia,Thailand
06-05-25,06-05-25,4,4,A0126,PEN,CGK,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Malaysia,Indonesia
10-13-25,10-14-25,1,2,A0124,SYD,CGK,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,0,0,0,0,231,231,Philippines,Indonesia
02-16-26,02-16-26,1,1,A0170,HND,PEN,INT,0,No,No,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,Japan,Malaysia
07-07-25,07-07-25,1,1,A0232,CGK,SIN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,159,159,Indonesia,Singapore
06-26-25,06-26-25,4,4,A0108,SIN,KUL,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,217,217,0,0,0,0,0,0,0,0,0,0,0,0,217,217,Singapore,Malaysia
05-18-25,05-18-25,7,7,A0197,SIN,PEN,INT,0,No,No,0,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,Singapore,Malaysia
11-16-25,11-16-25,7,7,A0101,BKK,PEN,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,123,123,Thailand,Malaysia
03-05-26,03-05-26,4,4,A0355,LHR,SYD,INT,1,No,No,0,0,0,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,Thailand,Philippines
04-12-26,04-12-26,7,7,A0097,SYD,BKI,INT,3,Yes,No,0,0,0,0,0,0,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,Philippines,Malaysia
01-27-26,01-27-26,2,2,A0418,SIN,BKK,INT,2,No,No,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,Singapore,Thailand
06-04-25,06-04-25,3,3,A0222,JFK,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,181,181,Indonesia,Thailand
03-11-25,03-11-25,2,2,A0130,CGK,PEN,INT,3,No,No,0,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,Indonesia,Malaysia
02-06-25,02-06-25,4,4,A0002,HND,SYD,INT,1,Yes,No,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,Japan,Philippines
07-22-25,07-22-25,2,2,A0294,CGK,HND,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,0,0,0,126,126,Indonesia,Japan
09-29-25,09-29-25,1,1,A0272,PEN,SYD,INT,0,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,45,45,Malaysia,Philippines
02-21-26,02-21-26,6,6,A0229,LHR,PEN,INT,1,Yes,No,0,0,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,Thailand,Malaysia
03-31-25,03-31-25,1,1,A0279,BKK,LHR,INT,2,No,No,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,Thailand,Thailand
06-22-26,06-22-26,1,1,A0412,HND,SYD,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,212,212,0,0,0,0,0,0,0,0,0,0,0,0,212,212,Japan,Philippines
07-24-25,07-24-25,4,4,A0441,SYD,BKI,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,222,222,0,0,0,0,0,0,0,0,0,0,222,222,Philippines,Malaysia
12-08-25,12-08-25,1,1,A0246,JFK,LHR,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,131,131,Indonesia,Thailand
03-07-26,03-07-26,6,6,A0334,BKK,SIN,INT,1,No,No,0,0,0,0,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,192,Thailand,Singapore
12-20-25,12-20-25,6,6,A0330,CGK,BKI,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,204,204,204,Indonesia,Malaysia
02-04-25,02-04-25,2,2,A0400,BKI,CGK,INT,2,No,No,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,Malaysia,Indonesia
02-17-25,02-17-25,1,1,A0345,SYD,JFK,INT,1,Yes,Yes,0,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,Philippines,Indonesia
02-27-26,02-27-26,5,5,A0037,HND,SYD,INT,1,Yes,No,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,Japan,Philippines
03-05-25,03-05-25,3,3,A0042,LHR,KUL,INT,1,No,No,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,Thailand,Malaysia
06-13-25,06-13-25,5,5,A0475,KUL,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,139,139,Malaysia,Malaysia
01-12-25,01-12-25,7,7,A0455,HND,SIN,INT,0,No,No,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,Japan,Singapore
06-08-26,06-08-26,1,1,A0439,SIN,BKK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,173,173,Singapore,Thailand
10-25-25,10-25-25,6,6,A0276,LHR,PEN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,155,155,Thailand,Malaysia
05-10-25,05-10-25,6,6,A0015,CGK,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,Indonesia,Thailand
05-23-25,05-23-25,5,5,A0181,LHR,SIN,INT,1,Yes,No,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,Thailand,Singapore
03-21-25,03-21-25,5,5,A0109,SIN,SYD,INT,2,No,No,0,0,0,0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,Singapore,Philippines
06-02-25,06-02-25,1,1,A0036,PEN,HND,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,181,181,0,0,0,0,0,0,0,0,0,0,0,0,181,181,Malaysia,Japan
07-07-25,07-07-25,1,1,A0177,BKI,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,14,14,Malaysia,Malaysia
02-06-25,02-06-25,4,4,A0049,CGK,PEN,INT,2,No,No,0,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,Indonesia,Malaysia
02-07-26,02-07-26,6,6,A0070,CGK,HND,INT,2,No,No,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,Indonesia,Japan
02-23-26,02-23-26,1,1,A0170,HND,PEN,INT,0,No,No,0,0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,Japan,Malaysia
04-18-26,04-18-26,6,6,A0370,BKK,PEN,INT,1,No,No,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,Thailand,Malaysia
03-15-25,03-15-25,6,6,A0434,BKK,LHR,INT,0,No,No,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,Thailand,Thailand
02-13-26,02-13-26,5,5,A0067,SYD,BKK,INT,2,Yes,No,0,0,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,218,Philippines,Thailand
04-10-26,04-10-26,5,5,A0272,PEN,SYD,INT,1,No,No,0,0,0,0,0,0,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,133,Malaysia,Philippines
06-04-25,06-04-25,3,3,A0342,HND,PEN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,101,101,Japan,Malaysia
05-16-26,05-16-26,6,6,A0301,SYD,JFK,INT,2,Yes,No,0,0,0,0,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,Philippines,Indonesia
04-06-26,04-06-26,1,1,A0136,KUL,PEN,DOM,3,Yes,No,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,Malaysia,Malaysia
09-17-25,09-17-25,3,3,A0459,BKK,SYD,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,0,0,0,0,74,74,Thailand,Philippines
11-25-25,11-25-25,2,2,A0487,PEN,SYD,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,170,170,Malaysia,Philippines
04-01-26,04-01-26,3,3,A0109,SIN,SYD,INT,2,No,No,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,Singapore,Philippines
03-30-26,03-30-26,1,1,A0473,BKI,HND,INT,3,Yes,No,0,0,0,0,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,Malaysia,Japan
06-29-25,06-29-25,7,7,A0164,CGK,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,79,79,Indonesia,Philippines
03-04-26,03-04-26,3,3,A0031,SYD,HND,INT,2,No,Yes,0,0,0,0,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,169,Philippines,Japan
02-19-25,02-19-25,3,3,A0296,SYD,LHR,INT,1,No,No,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,Philippines,Thailand
05-09-25,05-09-25,5,5,A0194,SIN,BKI,INT,0,No,No,0,0,0,0,0,0,0,0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187,Singapore,Malaysia
06-05-26,06-05-26,5,5,A0480,BKI,SYD,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Malaysia,Philippines
05-15-25,05-15-25,4,4,A0103,LHR,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,Thailand,Philippines
06-25-26,06-25-26,4,4,A0154,BKK,SYD,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,131,131,Thailand,Philippines
05-31-25,05-31-25,6,6,A0119,HND,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,Japan,Indonesia
02-16-25,02-16-25,7,7,A0221,JFK,SYD,INT,2,No,No,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,Indonesia,Philippines
12-17-25,12-17-25,3,3,A0455,HND,SIN,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,104,104,Japan,Singapore
06-03-26,06-03-26,3,3,A0421,SYD,BKI,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,94,94,Philippines,Malaysia
10-08-25,10-08-25,3,3,A0394,CGK,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,90,90,Indonesia,Philippines
